Time (min),Force (N),Position (mm)
1.25,302,3.1761
1.25,302,3.1761
1.25,302,3.1762
1.25,302,3.1763
1.25,302,3.1763
1.25,302,3.1763
1.25,302,3.1764
1.25,302,3.1764
1.25,302,3.1764
1.25,302,3.1765
1.25,302,3.1765
1.25,302,3.1766
1.25,302,3.1766
1.25,302,3.1767
1.25,302,3.1767
1.25,302,3.1768
1.25,302,3.1768
1.25,302,3.1768
1.25,302,3.1769
1.25,302,3.1769
1.25,302,3.1770
1.25,302,3.1771
1.25,302,3.1771
1.25,302,3.1771
1.25,302,3.1772
1.25,302,3.1772
1.25,302,3.1772
1.25,302,3.1773
1.25,302,3.1773
1.25,302,3.1774
1.25,302,3.1775
1.25,302,3.1775
1.25,302,3.1775
1.25,302,3.1776
1.25,302,3.1776
1.25,302,3.1777
1.25,302,3.1777
1.25,302,3.1778
1.25,302,3.1778
1.25,302,3.1778
1.25,302,3.1779
1.25,302,3.1779
1.25,302,3.1780
1.25,302,3.1780
1.25,302,3.1781
1.25,302,3.1781
1.25,302,3.1782
1.25,302,3.1782
1.25,302,3.1782
1.25,302,3.1783
1.25,302,3.1783
1.25,302,3.1784
1.25,302,3.1784
1.25,302,3.1785
1.25,302,3.1785
1.25,302,3.1786
1.25,302,3.1786
1.25,302,3.1786
1.25,302,3.1787
1.25,302,3.1787
1.26,302,3.1788
1.26,302,3.1788
1.26,302,3.1789
1.26,302,3.1789
1.26,302,3.1789
1.26,302,3.1790
1.26,302,3.1790
1.26,302,3.1791
1.26,302,3.1791
1.26,302,3.1792
1.26,302,3.1792
1.26,302,3.1793
1.26,302,3.1793
1.26,302,3.1794
1.26,302,3.1794
1.26,302,3.1795
1.26,302,3.1795
1.26,302,3.1795
1.26,302,3.1796
1.26,302,3.1796
1.26,302,3.1796
1.26,302,3.1797
1.26,302,3.1797
1.26,302,3.1798
1.26,302,3.1798
1.26,302,3.1799
1.26,302,3.1799
1.26,302,3.1800
1.26,302,3.1800
1.26,302,3.1801
1.26,302,3.1801
1.26,302,3.1802
1.26,302,3.1802
1.26,302,3.1803
1.26,302,3.1803
1.26,302,3.1803
1.26,302,3.1803
1.26,302,3.1804
1.26,302,3.1804
1.26,302,3.1805
1.26,302,3.1805
1.26,302,3.1806
1.26,302,3.1806
1.26,302,3.1807
1.26,302,3.1807
1.26,302,3.1807
1.26,302,3.1808
1.26,302,3.1808
1.26,302,3.1809
1.26,302,3.1809
1.26,302,3.1810
1.26,302,3.1810
1.26,302,3.1811
1.26,302,3.1811
1.26,302,3.1811
1.26,302,3.1812
1.26,302,3.1812
1.26,302,3.1813
1.26,302,3.1813
1.26,302,3.1814
1.26,302,3.1814
1.26,302,3.1815
1.26,302,3.1815
1.26,302,3.1816
1.26,302,3.1816
1.26,302,3.1816
1.26,302,3.1817
1.26,302,3.1817
1.26,302,3.1818
1.26,302,3.1818
1.26,302,3.1819
1.26,302,3.1819
1.26,302,3.1820
1.26,302,3.1820
1.26,302,3.1820
1.26,302,3.1821
1.26,302,3.1821
1.26,302,3.1821
1.26,302,3.1822
1.26,302,3.1822
1.26,302,3.1823
1.26,302,3.1823
1.26,302,3.1824
1.26,302,3.1824
1.26,302,3.1824
1.26,302,3.1825
1.26,302,3.1825
1.26,302,3.1826
1.26,302,3.1826
1.26,302,3.1827
1.26,302,3.1827
1.26,302,3.1827
1.26,302,3.1828
1.26,302,3.1828
1.26,302,3.1829
1.26,302,3.1829
1.26,302,3.1829
1.26,302,3.1830
1.26,302,3.1830
1.26,302,3.1831
1.26,302,3.1831
1.26,302,3.1832
1.26,302,3.1832
1.26,302,3.1832
1.26,302,3.1833
1.26,302,3.1833
1.26,302,3.1834
1.26,302,3.1834
1.26,302,3.1835
1.26,302,3.1835
1.26,302,3.1835
1.26,302,3.1836
1.26,302,3.1836
1.26,302,3.1837
1.26,302,3.1837
1.26,302,3.1837
1.26,302,3.1838
1.26,302,3.1839
1.26,302,3.1839
1.26,302,3.1839
1.26,302,3.1840
1.26,302,3.1840
1.26,302,3.1840
1.26,302,3.1841
1.26,302,3.1841
1.26,302,3.1842
1.26,302,3.1842
1.26,302,3.1842
1.26,302,3.1843
1.26,302,3.1843
1.26,302,3.1844
1.26,302,3.1844
1.26,302,3.1845
1.26,302,3.1845
1.26,302,3.1845
1.26,302,3.1846
1.26,302,3.1846
1.26,302,3.1847
1.26,302,3.1847
1.26,302,3.1848
1.26,302,3.1848
1.26,302,3.1848
1.26,302,3.1849
1.26,302,3.1849
1.26,302,3.1849
1.26,302,3.1850
1.26,302,3.1850
1.26,302,3.1851
1.26,302,3.1851
1.26,302,3.1851
1.26,302,3.1852
1.26,302,3.1852
1.26,302,3.1852
1.26,302,3.1853
1.26,302,3.1853
1.26,302,3.1854
1.26,302,3.1854
1.26,302,3.1855
1.26,302,3.1855
1.26,302,3.1855
1.26,302,3.1856
1.26,302,3.1856
1.26,302,3.1857
1.26,302,3.1857
1.26,302,3.1858
1.26,302,3.1858
1.26,302,3.1858
1.26,302,3.1859
1.26,302,3.1859
1.26,302,3.1860
1.26,302,3.1860
1.26,302,3.1861
1.26,302,3.1861
1.26,302,3.1862
1.26,302,3.1862
1.26,302,3.1862
1.26,302,3.1863
1.26,302,3.1863
1.26,302,3.1863
1.26,302,3.1864
1.26,302,3.1864
1.26,302,3.1865
1.26,302,3.1865
1.26,302,3.1865
1.26,302,3.1866
1.26,302,3.1866
1.26,302,3.1867
1.26,302,3.1867
1.26,302,3.1867
1.26,302,3.1868
1.26,302,3.1869
1.26,302,3.1869
1.26,302,3.1869
1.26,302,3.1870
1.26,302,3.1870
1.26,302,3.1871
1.26,302,3.1871
1.26,302,3.1871
1.26,302,3.1872
1.26,302,3.1872
1.26,302,3.1872
1.26,302,3.1873
1.26,302,3.1873
1.26,302,3.1874
1.26,302,3.1874
1.26,302,3.1875
1.26,302,3.1875
1.26,302,3.1876
1.26,302,3.1876
1.26,302,3.1876
1.26,302,3.1877
1.26,302,3.1877
1.26,302,3.1877
1.26,302,3.1878
1.26,302,3.1879
1.26,302,3.1879
1.26,302,3.1879
1.26,302,3.1879
1.26,302,3.1880
1.26,302,3.1880
1.26,302,3.1881
1.26,302,3.1881
1.26,302,3.1881
1.26,302,3.1882
1.26,302,3.1882
1.26,302,3.1883
1.26,302,3.1883
1.26,302,3.1883
1.26,302,3.1884
1.26,302,3.1884
1.26,302,3.1885
1.26,302,3.1885
1.26,302,3.1885
1.26,302,3.1886
1.26,302,3.1886
1.26,302,3.1887
1.26,302,3.1887
1.26,302,3.1887
1.26,302,3.1888
1.26,302,3.1888
1.26,302,3.1888
1.26,302,3.1889
1.26,302,3.1889
1.26,302,3.1890
1.26,302,3.1890
1.26,302,3.1891
1.26,302,3.1891
1.26,302,3.1892
1.26,302,3.1892
1.26,302,3.1892
1.26,302,3.1893
1.26,302,3.1893
1.26,302,3.1894
1.26,302,3.1894
1.26,302,3.1895
1.26,302,3.1895
1.26,302,3.1895
1.26,302,3.1896
1.26,302,3.1896
1.26,302,3.1896
1.26,302,3.1897
1.26,302,3.1897
1.26,302,3.1898
1.26,302,3.1898
1.26,302,3.1899
1.26,302,3.1899
1.26,302,3.1899
1.26,302,3.1900
1.26,302,3.1900
1.26,302,3.1900
1.26,302,3.1901
1.26,302,3.1901
1.26,302,3.1902
1.26,302,3.1902
1.26,302,3.1903
1.26,302,3.1903
1.26,302,3.1904
1.26,302,3.1904
1.26,302,3.1904
1.26,302,3.1905
1.26,302,3.1905
1.26,302,3.1906
1.26,302,3.1906
1.26,302,3.1906
1.26,302,3.1907
1.26,302,3.1907
1.26,302,3.1908
1.26,302,3.1908
1.26,302,3.1908
1.26,302,3.1909
1.26,302,3.1909
1.26,302,3.1910
1.26,302,3.1910
1.26,302,3.1911
1.26,302,3.1911
1.26,302,3.1911
1.26,302,3.1912
1.26,302,3.1912
1.26,302,3.1912
1.26,302,3.1913
1.26,302,3.1913
1.26,302,3.1914
1.26,302,3.1914
1.26,302,3.1914
1.26,302,3.1915
1.26,302,3.1915
1.26,302,3.1916
1.26,302,3.1916
1.26,302,3.1916
1.26,302,3.1917
1.26,302,3.1917
1.26,302,3.1918
1.26,302,3.1918
1.26,302,3.1919
1.26,302,3.1919
1.26,302,3.1919
1.26,302,3.1920
1.26,302,3.1920
1.26,302,3.1921
1.26,302,3.1921
1.26,302,3.1921
1.26,302,3.1922
1.26,302,3.1922
1.26,302,3.1923
1.26,302,3.1923
1.26,302,3.1924
1.26,302,3.1924
1.26,302,3.1924
1.26,302,3.1925
1.26,302,3.1925
1.26,302,3.1925
1.26,302,3.1926
1.26,302,3.1926
1.26,302,3.1927
1.26,302,3.1927
1.26,302,3.1928
1.26,302,3.1928
1.26,302,3.1929
1.26,302,3.1929
1.26,302,3.1929
1.26,302,3.1930
1.26,302,3.1930
1.26,302,3.1931
1.26,302,3.1931
1.26,302,3.1931
1.26,302,3.1932
1.26,302,3.1932
1.26,302,3.1932
1.26,302,3.1933
1.26,302,3.1933
1.26,302,3.1934
1.26,302,3.1935
1.26,302,3.1935
1.26,302,3.1935
1.26,302,3.1936
1.26,302,3.1936
1.26,302,3.1936
1.26,302,3.1937
1.26,302,3.1937
1.26,302,3.1938
1.26,302,3.1938
1.26,302,3.1938
1.26,302,3.1939
1.26,302,3.1939
1.26,302,3.1939
1.26,302,3.1940
1.26,302,3.1940
1.26,302,3.1941
1.26,302,3.1941
1.26,302,3.1942
1.26,302,3.1942
1.26,302,3.1942
1.26,302,3.1943
1.26,302,3.1943
1.26,302,3.1944
1.26,302,3.1944
1.26,302,3.1945
1.26,302,3.1945
1.26,302,3.1945
1.26,302,3.1946
1.26,302,3.1946
1.26,302,3.1947
1.26,302,3.1947
1.26,302,3.1948
1.26,302,3.1948
1.26,302,3.1948
1.26,302,3.1949
1.26,302,3.1949
1.26,302,3.1950
1.26,302,3.1950
1.26,302,3.1951
1.26,302,3.1951
1.26,302,3.1952
1.26,302,3.1952
1.26,302,3.1952
1.26,302,3.1953
1.26,302,3.1953
1.26,302,3.1953
1.26,302,3.1954
1.26,302,3.1954
1.26,302,3.1955
1.26,302,3.1955
1.26,302,3.1955
1.26,302,3.1956
1.26,302,3.1956
1.26,302,3.1957
1.26,302,3.1957
1.26,302,3.1957
1.26,302,3.1958
1.26,302,3.1958
1.26,302,3.1959
1.26,302,3.1959
1.26,302,3.1960
1.26,302,3.1960
1.26,302,3.1961
1.26,302,3.1961
1.26,302,3.1961
1.26,302,3.1962
1.26,302,3.1962
1.26,302,3.1963
1.26,302,3.1963
1.26,302,3.1963
1.26,302,3.1964
1.26,302,3.1964
1.26,302,3.1965
1.26,302,3.1965
1.26,302,3.1965
1.26,302,3.1966
1.26,302,3.1966
1.26,302,3.1967
1.26,302,3.1967
1.26,302,3.1968
1.26,302,3.1968
1.26,302,3.1968
1.26,302,3.1969
1.26,302,3.1969
1.26,302,3.1969
1.26,302,3.1970
1.26,302,3.1970
1.26,302,3.1971
1.26,302,3.1971
1.26,302,3.1972
1.26,302,3.1972
1.26,302,3.1972
1.26,302,3.1973
1.26,302,3.1973
1.26,302,3.1974
1.26,302,3.1974
1.26,302,3.1975
1.26,302,3.1975
1.26,302,3.1976
1.26,302,3.1976
1.26,302,3.1976
1.26,302,3.1977
1.26,302,3.1977
1.26,302,3.1977
1.26,302,3.1978
1.26,302,3.1978
1.26,302,3.1979
1.26,302,3.1979
1.26,302,3.1979
1.26,302,3.1980
1.26,302,3.1980
1.26,302,3.1981
1.26,302,3.1981
1.26,302,3.1982
1.26,302,3.1982
1.26,302,3.1983
1.26,302,3.1983
1.26,302,3.1983
1.26,302,3.1984
1.26,302,3.1984
1.26,302,3.1985
1.26,302,3.1985
1.26,302,3.1985
1.26,302,3.1986
1.26,302,3.1986
1.26,302,3.1987
1.26,302,3.1987
1.26,302,3.1987
1.26,302,3.1988
1.26,302,3.1988
1.26,302,3.1989
1.26,302,3.1989
1.26,302,3.1989
1.26,302,3.1990
1.26,302,3.1990
1.26,302,3.1991
1.26,302,3.1991
1.26,302,3.1992
1.26,302,3.1992
1.26,302,3.1992
1.26,302,3.1993
1.26,302,3.1993
1.26,302,3.1994
1.26,302,3.1994
1.26,302,3.1994
1.26,302,3.1995
1.26,302,3.1995
1.26,302,3.1996
1.26,302,3.1996
1.26,302,3.1996
1.26,302,3.1997
1.26,302,3.1997
1.26,302,3.1998
1.26,302,3.1998
1.26,302,3.1999
1.26,302,3.1999
1.26,302,3.1999
1.26,302,3.2000
1.26,302,3.2000
1.26,302,3.2001
1.26,302,3.2001
1.26,302,3.2002
1.26,302,3.2002
1.26,302,3.2003
1.26,302,3.2003
1.26,302,3.2003
1.26,302,3.2004
1.26,302,3.2004
1.26,302,3.2005
1.26,302,3.2005
1.26,302,3.2006
1.26,302,3.2006
1.26,303,3.2006
1.26,302,3.2007
1.26,302,3.2007
1.26,301,3.2007
1.26,301,3.2008
1.26,302,3.2008
1.26,302,3.2009
1.26,302,3.2009
1.26,302,3.2009
1.26,302,3.2010
1.26,302,3.2010
1.26,302,3.2011
1.26,302,3.2011
1.26,302,3.2012
1.26,302,3.2012
1.26,302,3.2013
1.26,302,3.2013
1.26,302,3.2013
1.26,302,3.2014
1.26,302,3.2014
1.26,302,3.2015
1.26,302,3.2015
1.26,302,3.2016
1.26,302,3.2016
1.26,302,3.2016
1.26,302,3.2017
1.26,302,3.2017
1.26,302,3.2018
1.26,302,3.2018
1.26,302,3.2019
1.26,302,3.2019
1.26,302,3.2020
1.26,302,3.2020
1.26,302,3.2020
1.26,302,3.2021
1.26,302,3.2021
1.26,302,3.2021
1.26,302,3.2022
1.26,302,3.2022
1.26,302,3.2023
1.26,302,3.2023
1.26,302,3.2023
1.26,302,3.2024
1.26,302,3.2024
1.26,302,3.2025
1.26,302,3.2025
1.26,302,3.2026
1.26,302,3.2026
1.26,302,3.2027
1.26,302,3.2027
1.26,302,3.2027
1.26,302,3.2028
1.26,302,3.2028
1.26,302,3.2029
1.26,302,3.2029
1.26,301,3.2030
1.26,302,3.2030
1.26,302,3.2030
1.26,302,3.2031
1.26,302,3.2031
1.26,302,3.2032
1.26,302,3.2032
1.26,302,3.2033
1.26,302,3.2033
1.26,302,3.2033
1.26,302,3.2034
1.26,302,3.2034
1.26,302,3.2035
1.26,302,3.2035
1.26,302,3.2035
1.26,302,3.2036
1.26,302,3.2036
1.26,302,3.2037
1.26,302,3.2037
1.26,302,3.2037
1.26,302,3.2038
1.27,302,3.2038
1.27,302,3.2039
1.27,302,3.2039
1.27,302,3.2040
1.27,302,3.2040
1.27,302,3.2041
1.27,302,3.2041
1.27,302,3.2041
1.27,302,3.2042
1.27,302,3.2042
1.27,302,3.2043
1.27,302,3.2043
1.27,301,3.2044
1.27,302,3.2044
1.27,302,3.2044
1.27,302,3.2045
1.27,302,3.2045
1.27,302,3.2046
1.27,302,3.2046
1.27,302,3.2047
1.27,302,3.2047
1.27,302,3.2047
1.27,302,3.2048
1.27,301,3.2048
1.27,302,3.2049
1.27,302,3.2049
1.27,302,3.2050
1.27,302,3.2050
1.27,302,3.2051
1.27,302,3.2051
1.27,302,3.2051
1.27,302,3.2052
1.27,302,3.2052
1.27,302,3.2052
1.27,302,3.2053
1.27,302,3.2053
1.27,302,3.2054
1.27,302,3.2054
1.27,302,3.2054
1.27,302,3.2055
1.27,302,3.2055
1.27,302,3.2056
1.27,302,3.2056
1.27,302,3.2057
1.27,302,3.2057
1.27,302,3.2058
1.27,302,3.2058
1.27,302,3.2058
1.27,302,3.2059
1.27,302,3.2059
1.27,302,3.2059
1.27,302,3.2060
1.27,302,3.2060
1.27,302,3.2061
1.27,302,3.2061
1.27,302,3.2061
1.27,302,3.2062
1.27,302,3.2062
1.27,302,3.2063
1.27,302,3.2063
1.27,302,3.2064
1.27,302,3.2064
1.27,301,3.2065
1.27,301,3.2065
1.27,302,3.2065
1.27,302,3.2066
1.27,302,3.2066
1.27,302,3.2067
1.27,301,3.2067
1.27,301,3.2068
1.27,302,3.2068
1.27,302,3.2068
1.27,302,3.2069
1.27,302,3.2069
1.27,302,3.2070
1.27,302,3.2070
1.27,302,3.2071
1.27,302,3.2071
1.27,302,3.2072
1.27,302,3.2072
1.27,302,3.2072
1.27,302,3.2073
1.27,303,3.2073
1.27,303,3.2074
1.27,302,3.2074
1.27,302,3.2075
1.27,302,3.2075
1.27,302,3.2075
1.27,302,3.2075
1.27,302,3.2076
1.27,302,3.2076
1.27,302,3.2077
1.27,302,3.2077
1.27,302,3.2078
1.27,302,3.2078
1.27,302,3.2078
1.27,302,3.2079
1.27,302,3.2079
1.27,302,3.2080
1.27,302,3.2080
1.27,302,3.2081
1.27,302,3.2081
1.27,302,3.2082
1.27,301,3.2082
1.27,302,3.2082
1.27,302,3.2083
1.27,302,3.2083
1.27,302,3.2084
1.27,302,3.2084
1.27,302,3.2085
1.27,302,3.2085
1.27,302,3.2085
1.27,302,3.2086
1.27,302,3.2086
1.27,302,3.2087
1.27,302,3.2087
1.27,302,3.2088
1.27,302,3.2088
1.27,302,3.2088
1.27,302,3.2089
1.27,302,3.2089
1.27,302,3.2089
1.27,302,3.2090
1.27,302,3.2090
1.27,302,3.2091
1.27,302,3.2091
1.27,302,3.2092
1.27,302,3.2092
1.27,302,3.2092
1.27,302,3.2093
1.27,302,3.2093
1.27,302,3.2094
1.27,302,3.2094
1.27,302,3.2095
1.27,302,3.2095
1.27,302,3.2096
1.27,302,3.2096
1.27,302,3.2096
1.27,302,3.2097
1.27,302,3.2097
1.27,302,3.2098
1.27,302,3.2098
1.27,302,3.2099
1.27,302,3.2099
1.27,302,3.2099
1.27,302,3.2100
1.27,302,3.2100
1.27,302,3.2101
1.27,302,3.2101
1.27,302,3.2102
1.27,302,3.2102
1.27,302,3.2103
1.27,302,3.2103
1.27,302,3.2103
1.27,302,3.2103
1.27,302,3.2104
1.27,302,3.2104
1.27,302,3.2105
1.27,302,3.2105
1.27,302,3.2106
1.27,302,3.2106
1.27,302,3.2106
1.27,302,3.2107
1.27,302,3.2107
1.27,302,3.2108
1.27,302,3.2108
1.27,302,3.2109
1.27,302,3.2109
1.27,302,3.2109
1.27,302,3.2110
1.27,302,3.2110
1.27,302,3.2111
1.27,302,3.2111
1.27,302,3.2112
1.27,302,3.2112
1.27,302,3.2113
1.27,302,3.2113
1.27,302,3.2113
1.27,302,3.2114
1.27,302,3.2114
1.27,302,3.2115
1.27,302,3.2116
1.27,302,3.2116
1.27,302,3.2116
1.27,302,3.2117
1.27,302,3.2117
1.27,302,3.2117
1.27,301,3.2118
1.27,302,3.2118
1.27,302,3.2119
1.27,302,3.2119
1.27,302,3.2120
1.27,302,3.2120
1.27,302,3.2120
1.27,302,3.2121
1.27,302,3.2121
1.27,302,3.2122
1.27,302,3.2122
1.27,302,3.2123
1.27,302,3.2123
1.27,302,3.2123
1.27,302,3.2124
1.27,302,3.2124
1.27,302,3.2125
1.27,302,3.2125
1.27,302,3.2125
1.27,302,3.2126
1.27,302,3.2127
1.27,302,3.2127
1.27,302,3.2127
1.27,302,3.2128
1.27,302,3.2128
1.27,302,3.2128
1.27,302,3.2129
1.27,302,3.2129
1.27,302,3.2130
1.27,302,3.2130
1.27,302,3.2131
1.27,302,3.2131
1.27,302,3.2131
1.27,302,3.2132
1.27,302,3.2132
1.27,302,3.2133
1.27,302,3.2133
1.27,302,3.2134
1.27,302,3.2135
1.27,302,3.2135
1.27,302,3.2135
1.27,302,3.2136
1.27,302,3.2136
1.27,301,3.2137
1.27,302,3.2137
1.27,302,3.2137
1.27,302,3.2138
1.27,302,3.2138
1.27,302,3.2138
1.27,302,3.2139
1.27,301,3.2139
1.27,302,3.2140
1.27,302,3.2140
1.27,302,3.2141
1.27,302,3.2141
1.27,302,3.2141
1.27,302,3.2142
1.27,302,3.2142
1.27,302,3.2143
1.27,302,3.2143
1.27,302,3.2144
1.27,302,3.2144
1.27,302,3.2145
1.27,302,3.2145
1.27,302,3.2145
1.27,302,3.2146
1.27,302,3.2147
1.27,302,3.2147
1.27,302,3.2148
1.27,302,3.2148
1.27,303,3.2148
1.27,302,3.2149
1.27,302,3.2149
1.27,302,3.2150
1.27,302,3.2150
1.27,302,3.2151
1.27,302,3.2151
1.27,302,3.2152
1.27,302,3.2152
1.27,302,3.2153
1.27,302,3.2153
1.27,302,3.2154
1.27,302,3.2154
1.27,302,3.2155
1.27,302,3.2155
1.27,302,3.2155
1.27,302,3.2156
1.27,302,3.2156
1.27,302,3.2156
1.27,302,3.2157
1.27,302,3.2157
1.27,302,3.2158
1.27,302,3.2158
1.27,302,3.2159
1.27,302,3.2159
1.27,302,3.2160
1.27,302,3.2160
1.27,303,3.2160
1.27,302,3.2161
1.27,302,3.2161
1.27,302,3.2162
1.27,302,3.2162
1.27,302,3.2163
1.27,303,3.2163
1.27,302,3.2163
1.27,302,3.2164
1.27,302,3.2164
1.27,302,3.2165
1.27,302,3.2165
1.27,302,3.2166
1.27,302,3.2166
1.27,302,3.2167
1.27,302,3.2167
1.27,302,3.2168
1.27,303,3.2168
1.27,302,3.2168
1.27,302,3.2169
1.27,302,3.2169
1.27,302,3.2170
1.27,302,3.2171
1.27,302,3.2171
1.27,302,3.2171
1.27,302,3.2172
1.27,301,3.2172
1.27,302,3.2173
1.27,302,3.2173
1.27,302,3.2173
1.27,302,3.2174
1.27,302,3.2175
1.27,302,3.2175
1.27,302,3.2175
1.27,302,3.2176
1.27,302,3.2176
1.27,302,3.2177
1.27,302,3.2177
1.27,302,3.2177
1.27,302,3.2178
1.27,302,3.2178
1.27,302,3.2179
1.27,302,3.2179
1.27,302,3.2180
1.27,302,3.2180
1.27,302,3.2181
1.27,302,3.2181
1.27,302,3.2181
1.27,302,3.2182
1.27,302,3.2182
1.27,302,3.2183
1.27,302,3.2183
1.27,302,3.2184
1.27,302,3.2184
1.27,302,3.2185
1.27,302,3.2185
1.27,302,3.2186
1.27,303,3.2186
1.27,303,3.2187
1.27,302,3.2187
1.27,302,3.2187
1.27,302,3.2188
1.27,302,3.2188
1.27,302,3.2189
1.27,302,3.2189
1.27,302,3.2189
1.27,302,3.2190
1.27,302,3.2191
1.27,302,3.2191
1.27,302,3.2192
1.27,301,3.2192
1.27,301,3.2192
1.27,302,3.2193
1.27,302,3.2193
1.27,302,3.2194
1.27,302,3.2194
1.27,302,3.2195
1.27,302,3.2195
1.27,302,3.2195
1.27,302,3.2196
1.27,302,3.2196
1.27,302,3.2197
1.27,302,3.2197
1.27,302,3.2198
1.27,302,3.2198
1.27,302,3.2198
1.27,302,3.2199
1.27,302,3.2199
1.27,302,3.2200
1.27,302,3.2200
1.27,303,3.2201
1.27,303,3.2201
1.27,302,3.2202
1.27,302,3.2202
1.27,302,3.2203
1.27,302,3.2203
1.27,302,3.2203
1.27,302,3.2204
1.27,303,3.2204
1.27,303,3.2205
1.27,303,3.2205
1.27,303,3.2206
1.27,302,3.2206
1.27,302,3.2207
1.27,302,3.2207
1.27,302,3.2208
1.27,302,3.2208
1.27,302,3.2208
1.27,303,3.2209
1.27,302,3.2209
1.27,302,3.2210
1.27,302,3.2210
1.27,302,3.2211
1.27,302,3.2211
1.27,302,3.2211
1.27,302,3.2212
1.27,302,3.2212
1.27,302,3.2213
1.27,302,3.2213
1.27,302,3.2213
1.27,302,3.2214
1.27,302,3.2214
1.27,302,3.2215
1.27,302,3.2215
1.27,302,3.2216
1.27,302,3.2216
1.27,302,3.2216
1.27,302,3.2217
1.27,302,3.2218
1.27,302,3.2218
1.27,302,3.2218
1.27,302,3.2219
1.27,302,3.2219
1.27,302,3.2220
1.27,302,3.2220
1.27,302,3.2220
1.27,302,3.2221
1.27,302,3.2221
1.27,302,3.2221
1.27,302,3.2222
1.27,302,3.2223
1.27,303,3.2223
1.27,302,3.2223
1.27,302,3.2224
1.27,302,3.2224
1.27,302,3.2225
1.27,302,3.2225
1.27,302,3.2226
1.27,302,3.2226
1.27,302,3.2227
1.27,302,3.2227
1.27,302,3.2228
1.27,302,3.2228
1.27,302,3.2228
1.27,302,3.2228
1.27,302,3.2229
1.27,302,3.2229
1.27,302,3.2230
1.27,302,3.2230
1.27,302,3.2231
1.27,302,3.2231
1.27,302,3.2232
1.27,302,3.2232
1.27,302,3.2232
1.27,302,3.2233
1.27,302,3.2233
1.27,302,3.2234
1.27,302,3.2234
1.27,302,3.2235
1.27,302,3.2235
1.27,302,3.2235
1.27,302,3.2236
1.27,302,3.2236
1.27,302,3.2236
1.27,303,3.2237
1.27,303,3.2237
1.27,302,3.2238
1.27,302,3.2238
1.27,302,3.2239
1.27,302,3.2239
1.27,302,3.2240
1.27,303,3.2240
1.27,302,3.2240
1.27,302,3.2241
1.27,302,3.2241
1.27,302,3.2242
1.27,302,3.2242
1.27,302,3.2242
1.27,302,3.2243
1.27,302,3.2243
1.27,302,3.2244
1.27,302,3.2244
1.27,302,3.2245
1.27,302,3.2245
1.27,302,3.2245
1.27,302,3.2246
1.27,302,3.2246
1.27,302,3.2247
1.27,302,3.2247
1.27,302,3.2248
1.27,302,3.2248
1.27,302,3.2249
1.27,302,3.2249
1.27,302,3.2249
1.27,302,3.2250
1.27,302,3.2250
1.27,302,3.2251
1.27,302,3.2251
1.27,302,3.2252
1.27,302,3.2252
1.27,302,3.2252
1.27,302,3.2253
1.27,302,3.2253
1.27,302,3.2253
1.27,302,3.2254
1.27,302,3.2255
1.27,302,3.2255
1.27,302,3.2255
1.27,302,3.2256
1.27,302,3.2256
1.27,302,3.2256
1.27,302,3.2257
1.27,302,3.2257
1.27,302,3.2258
1.27,302,3.2258
1.27,302,3.2258
1.27,302,3.2259
1.27,302,3.2259
1.27,302,3.2260
1.27,302,3.2260
1.27,302,3.2260
1.27,302,3.2261
1.27,302,3.2261
1.27,302,3.2262
1.27,302,3.2262
1.27,302,3.2262
1.27,302,3.2263
1.27,302,3.2264
1.27,302,3.2264
1.27,302,3.2264
1.27,302,3.2265
1.27,302,3.2265
1.27,302,3.2265
1.27,302,3.2266
1.27,302,3.2266
1.27,302,3.2267
1.27,302,3.2267
1.27,302,3.2268
1.27,302,3.2268
1.27,302,3.2269
1.27,302,3.2269
1.27,302,3.2269
1.27,302,3.2270
1.27,302,3.2270
1.27,302,3.2271
1.27,302,3.2271
1.27,302,3.2271
1.27,302,3.2272
1.27,302,3.2272
1.27,302,3.2272
1.27,302,3.2273
1.27,302,3.2273
1.27,302,3.2274
1.27,302,3.2274
1.27,302,3.2275
1.27,302,3.2275
1.27,302,3.2275
1.27,302,3.2276
1.27,302,3.2276
1.27,302,3.2276
1.27,302,3.2277
1.27,302,3.2277
1.27,302,3.2278
1.27,302,3.2278
1.27,302,3.2279
1.27,302,3.2279
1.27,302,3.2279
1.27,302,3.2280
1.27,302,3.2280
1.27,302,3.2281
1.27,302,3.2281
1.27,302,3.2281
1.27,302,3.2282
1.27,302,3.2282
1.27,302,3.2282
1.27,302,3.2283
1.27,302,3.2283
1.27,302,3.2284
1.27,302,3.2284
1.27,302,3.2285
1.27,302,3.2285
1.27,302,3.2285
1.27,302,3.2285
1.27,302,3.2286
1.27,302,3.2287
1.27,302,3.2287
1.27,302,3.2287
1.27,303,3.2288
1.27,303,3.2288
1.27,302,3.2288
1.27,302,3.2289
1.27,302,3.2289
1.27,302,3.2290
1.27,302,3.2290
1.27,302,3.2291
1.27,302,3.2291
1.27,302,3.2291
1.27,302,3.2292
1.27,302,3.2292
1.27,302,3.2292
1.27,302,3.2293
1.27,302,3.2293
1.27,302,3.2294
1.27,302,3.2294
1.27,302,3.2295
1.27,302,3.2295
1.28,302,3.2295
1.28,302,3.2296
1.28,302,3.2296
1.28,302,3.2297
1.28,302,3.2297
1.28,302,3.2297
1.28,302,3.2298
1.28,302,3.2299
1.28,302,3.2299
1.28,302,3.2299
1.28,302,3.2300
